"","NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","FISH.SIZE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","SAMPLING_METHOD","NOTES"
"105","KEEN ONE","Byrnes",2017,8,17,"NW Appledore","Larus Ledge","POVI",NA,NA,"0-10",4,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA
"106","KEEN ONE","Byrnes",2017,8,17,"NW Appledore","Larus Ledge","POVI",NA,NA,"10-50",3,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA
"107","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove","NO_FISH",NA,NA,"YOY",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"108","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell","NO_FISH",NA,NA,"YOY",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"109","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell","TAAD",NA,NA,"0-10",2,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"110","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove","NO_FISH",NA,NA,"0-10",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"111","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell","NO_FISH",NA,NA,"0-10",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"112","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell","TAAD",NA,NA,"10-50",1,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"113","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove","NO_FISH",NA,NA,"10-50",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"114","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell","NO_FISH",NA,NA,"10-50",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"115","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove","NO_FISH",NA,NA,"50-100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"116","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell","NO_FISH",NA,NA,"50-100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"117","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove","NO_FISH",NA,NA,">100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"118","KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell","NO_FISH",NA,NA,">100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"119","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Broad Cove","TAAD",NA,NA,"YOY",3,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"120","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Norwegian Cove","TAAD",NA,NA,"YOY",12,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"121","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Broadway and 42nd","TAAD",NA,NA,"YOY",1,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"122","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Devil's Dance Floor","TAAD",NA,NA,"YOY",9,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"123","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Broad Cove","TAAD",NA,NA,"0-10",16,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"124","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Norwegian Cove","TAAD",NA,NA,"0-10",78,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"125","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Broadway and 42nd","TAAD",NA,NA,"0-10",158,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"126","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Broadway and 42nd","TOAN",NA,NA,"0-10",26,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"127","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Broadway and 42nd","POVI",NA,NA,"0-10",3,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA
"128","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Devil's Dance Floor","TAAD",NA,NA,"0-10",26,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"129","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Norwegian Cove","TAAD",NA,NA,"10-50",5,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"130","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Broadway and 42nd","TAAD",NA,NA,"10-50",18,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"131","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Broadway and 42nd","TOAN",NA,NA,"10-50",1,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA
"132","KEEN ONE","Byrnes",2018,8,28,"NE Appledore","Devil's Dance Floor","TAAD",NA,NA,"10-50",2,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"133","KEEN ONE","Byrnes",2018,8,29,"NW Appledore","8 Ball","TAAD",NA,NA,"YOY",37,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"134","KEEN ONE","Byrnes",2018,8,29,"NW Appledore","North Head","TAAD",NA,NA,"0-10",72,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"135","KEEN ONE","Byrnes",2018,8,29,"NW Appledore","North Head","MOSA",NA,NA,"0-10",32,80,"Fish","Chordates","Fish",NA,"Striped Bass","Animalia","Chordata","Actinopterygii","Perciformes","Moronidae","Morone","Morone saxatilis","keen_fish",NA
"136","KEEN ONE","Byrnes",2018,8,29,"NW Appledore","8 Ball","TAAD",NA,NA,"0-10",60,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"137","KEEN ONE","Byrnes",2018,8,30,"NW Appledore","Sandpiper Beach","TAAD",NA,NA,"YOY",27,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"138","KEEN ONE","Byrnes",2018,8,30,"NW Appledore","Larus Ledge","TAAD",NA,NA,"0-10",21,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"139","KEEN ONE","Byrnes",2018,8,30,"NW Appledore","Sandpiper Beach","TAAD",NA,NA,"0-10",21,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"140","KEEN ONE","Byrnes",2018,8,30,"NW Appledore","Larus Ledge","TAAD",NA,NA,"10-50",2,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"141","KEEN ONE","Byrnes",2018,8,30,"NW Appledore","Sandpiper Beach","TAAD",NA,NA,"10-50",2,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"142","KEEN ONE","Byrnes",2018,8,30,"SW Appledore","North Pepperrell","TAAD",NA,NA,"YOY",55,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"143","KEEN ONE","Byrnes",2018,8,30,"SW Appledore","North Pepperrell","TAAD",NA,NA,"0-10",32,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"144","KEEN ONE","Byrnes",2018,8,30,"SW Appledore","North Pepperrell","TAAD",NA,NA,"10-50",7,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"145","KEEN ONE","Byrnes",2018,8,31,"SW Appledore","North Smith's Cove","TAAD",NA,NA,"YOY",28,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"146","KEEN ONE","Byrnes",2018,8,31,"SW Appledore","South Pepperrell","TAAD",NA,NA,"YOY",3,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"147","KEEN ONE","Byrnes",2018,8,31,"SW Appledore","South Smith's Cove","TAAD",NA,NA,"YOY",46,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"148","KEEN ONE","Byrnes",2018,8,31,"SW Appledore","North Smith's Cove","TAAD",NA,NA,"0-10",39,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"149","KEEN ONE","Byrnes",2018,8,31,"SW Appledore","South Pepperrell","TAAD",NA,NA,"0-10",14,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"150","KEEN ONE","Byrnes",2018,8,31,"SW Appledore","South Smith's Cove","TAAD",NA,NA,"0-10",13,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"151","KEEN ONE","Byrnes",2018,8,31,"SW Appledore","North Smith's Cove","TAAD",NA,NA,"10-50",3,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"152","KEEN ONE","Byrnes",2018,8,31,"SW Appledore","South Pepperrell","TAAD",NA,NA,"10-50",1,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"153","KEEN ONE","Byrnes",2018,8,31,"SW Appledore","South Smith's Cove","TAAD",NA,NA,"10-50",2,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA
"154","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","AGCL","0","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"155","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","AGCL","16","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"156","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","AGCL","24","I",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"157","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","AGCL","32","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"158","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","AGCL","40","I",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"159","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","AGCL","8","I",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum","keen_quads",NA
"160","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASFO","0","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"161","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASFO","16","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"162","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASFO","24","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"163","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASFO","32","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"164","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASFO","40","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"165","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASFO","8","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias forbesi","keen_quads",NA
"166","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASRU","0","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"167","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASRU","16","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"168","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASRU","24","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"169","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASRU","32","O",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"170","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASRU","40","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"171","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","ASRU","8","I",NA,0,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens","keen_quads",NA
"172","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","BLD","0","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
"173","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","BLD","16","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
"174","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","BLD","24","I",NA,3,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
"175","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","BLD","32","O",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
"176","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","BLD","40","I",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
"177","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","BLD","8","I",NA,0,1,"Algae","Phaeophyta","Brown Algae","juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales","keen_quads",NA
"178","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CABO","0","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_quads",NA
"179","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CABO","16","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_quads",NA
"180","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CABO","24","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_quads",NA
"181","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CABO","32","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_quads",NA
"182","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CABO","40","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_quads",NA
"183","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CABO","8","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis","keen_quads",NA
"184","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIR","0","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"185","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIR","16","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"186","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIR","24","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"187","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIR","32","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"188","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIR","40","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"189","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIR","8","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"190","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIS","0","O",NA,1,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"191","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIS","16","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"192","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIS","24","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"193","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIS","32","O",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"194","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIS","40","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"195","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","CAIS","8","I",NA,0,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus","keen_quads",NA
"196","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","DEAC","0","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_quads",NA
"197","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","DEAC","16","O",NA,0,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_quads",NA
"198","KEEN ONE","Byrnes",2014,7,18,"NE Appledore","Broad Cove","DEAC","24","I",NA,2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata","keen_quads",NA
