Paper ID,Ref ID,Reference DOI,sourceTaxonName,interactionTypeName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes
204,132,10.1016/j.jembe.2014.09.009,Melanogrammus aeglefinus,preys on,Strongylocentrotus droebachiensis,Closed Area II Georges Bank,,,2004-2008,,
204,132,10.1016/j.jembe.2014.09.009,Melanogrammus aeglefinus,preys on,Ammodytes,Closed Area II Georges Bank,,,2004-2008,,
204,132,10.1016/j.jembe.2014.09.009,Melanogrammus aeglefinus,preys on,Paguroidea,Closed Area II Georges Bank,,,2004-2008,,
204,132,10.1016/j.jembe.2014.09.009,Pseudopleuronectes americanus,preys on,Cancer,Closed Area II Georges Bank,,,2004-2008,,
204,132,10.1016/j.jembe.2014.09.009,Pseudopleuronectes americanus,preys on,Polychaeta,Closed Area II Georges Bank,,,2004-2008,,
204,132,10.1016/j.jembe.2014.09.009,Pseudopleuronectes americanus,preys on,Anthozoa,Closed Area II Georges Bank,,,2004-2008,,
204,132,10.1016/j.jembe.2014.09.009,Pseudopleuronectes americanus,preys on,Gammaridea,Closed Area II Georges Bank,,,2004-2008,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Amblyraja radiata,,,,,,Cape Hatteras NC to Gulf of Maine
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Brosme brosme,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Hippoglossoides platessoides,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Sebastes marinus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Hippoglossus hippoglossus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Glyptocephalus cynoglossu,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Pollachius pollachius,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Urophycis regia,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Clupea harengus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Melanogrammus aeglefinus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Peprilus triacanthus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Merluccius bilinearis,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Urophycis chuss,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Zoarces americanus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Urophycis tenuis,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Limanda ferruginea,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Paralichthys dentatus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Scophthalmus aquosus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Pseudopleuronectes americanus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Hippoglossina oblonga,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Myoxocephalus octodecemspinosus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Ammodytes marinus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Hemitripterus americanus,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Venustaconcha ellipsiformis,,,,,,
197,127,10.3354/meps230001,Leucoraja ocellata,preys on,Astarte arctica,,,,,,
207,133,10.3354/meps09454,Halichoerus grypus,preys on,Gadus morhua,,,,,,
207,133,10.3354/meps09454,Halichoerus grypus,preys on,Urophycis tenuis,,,,,,
208,134,10.1163/156854076X00189,Libinia emarginata,preys on,Asterias forbesii,woods hole MA,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Venustaconcha ellipsiformis,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Ammodytes,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Crangon,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Cancer,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Ophiuroidea,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Gammaridae,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Pandalidae,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Hydrozoa,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Bivalvia,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Decapoda,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Isopoda,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Brachyura,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Ostreoida,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Mysidae,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Caprellidae,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Echinoidea,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Porifera,,,,,,
197,127,10.3354/meps230001,Limanda ferruginea,preys on,Polychaeta,,,,,,
210,136,10.1093/plankt/fbr104,Ammodytes,preys on,Calanus finmarchicus,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Ammodytes,preys on,Calanus glacialis,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Ammodytes,preys on,Calanus hyperboreus,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Ammodytes,preys on,Acartia,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Ammodytes,preys on,Oithona similis,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Ammodytes,preys on,Pseudocalanus,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Ammodytes,preys on,Temora longicornis,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Stichaeus punctatus,preys on,Oithona similis,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Stichaeus punctatus,preys on,Pseudocalanus,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Stichaeus punctatus,preys on,Calanus hyperboreus,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Stichaeus punctatus,preys on,Calanus finmarchicus,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Stichaeus punctatus,preys on,Calanus glacialis,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Lumpenus lumpretaeformis,preys on,Calanus finmarchicus,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Lumpenus lumpretaeformis,preys on,Calanus glacialis,Gulf of St Lawrence,50,-63.5,,,
210,136,10.1093/plankt/fbr104,Lumpenus lumpretaeformis,preys on,Calanus hyperboreus,Gulf of St Lawrence,50,-63.5,,,
211,"A24: Casas, J.M., Paz, J. (1994). Diet of Flemish Cap Cod with Particular Reference to Predation on Redfish: 1988-93. Northwest Atlantic Fisheries Organization. Serial No. N2390.",,Gadus morhua,preys on,Illex illecebrosus,Flemish Cap,47,-45,,,
211,"A24: Casas, J.M., Paz, J. (1994). Diet of Flemish Cap Cod with Particular Reference to Predation on Redfish: 1988-93. Northwest Atlantic Fisheries Organization. Serial No. N2390.",,Gadus morhua,preys on,Onychoteuthis banksii,Flemish Cap,47,-45,,,
211,"A24: Casas, J.M., Paz, J. (1994). Diet of Flemish Cap Cod with Particular Reference to Predation on Redfish: 1988-93. Northwest Atlantic Fisheries Organization. Serial No. N2390.",,Gadus morhua,preys on,Gammaridae,Flemish Cap,47,-45,,,
