sourceTaxonName2,targetTaxonName2,sourceTaxon_zone,targetTaxon_zone,Paper ID,Reference DOI,sourceTaxonName,interactionTypeName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes,source_taxon_external_id,source_taxon_path,source_specimen_life_stage,target_taxon_external_id,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
Modiolus modiolus,Tautogolabrus adspersus,Both,Subtidal,129,NA,Modiolus modiolus,preyed upon by,Tautogolabrus adspersus,"Portugal Cove, Conception Bay",47.60934114,-52.90208736,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Cancer irroratus,Subtidal,Subtidal,NA,NA,Morone saxatilis,eats,Cancer irroratus,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Morone saxatilis,Cancer irroratus,Subtidal,Subtidal,226,NA,Morone saxatilis,preys on,Cancer irroratus,Chesapeake bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Homarus americanus,Subtidal,Subtidal,198,10.1016/j.jembe.2015.01.002,Morone saxatilis,preys on,Homarus americanus,Saco Bay ME,NA,NA,NA,NA,no access but data in abstract,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Idotea balthica,Subtidal,Intertidal,NA,NA,Morone saxatilis,preys on,Idotea balthica,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis,Subtidal,Subtidal,NA,NA,Morone saxatilis,eaten by,Morone saxatilis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis,Subtidal,Subtidal,NA,NA,Morone saxatilis,eats,Morone saxatilis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis,Subtidal,Subtidal,NA,NA,Morone saxatilis,preyed upon by,Morone saxatilis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Morone saxatilis,Morone saxatilis,Subtidal,Subtidal,NA,NA,Morone saxatilis,preys on,Morone saxatilis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,NA,NA,NA,NA
Morone saxatilis,Mytilus edulis,Subtidal,Both,NA,NA,Morone saxatilis,eats,Mytilus edulis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,FBC:SLB:SpecCode:47622,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Morone saxatilis,Mytilus edulis,Subtidal,Both,226,NA,Morone saxatilis,preys on,Mytilus edulis,Chesapeake bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Tautoga onitis,Subtidal,Subtidal,NA,NA,Morone saxatilis,eats,Tautoga onitis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,FBC:FB:SpecCode:458,Actinopterygii | Perciformes | Labridae | Tautoga | Tautoga onitis,NA,NA,NA,NA,NA
Morone saxatilis,Tautoga onitis,Subtidal,Subtidal,224,NA,Morone saxatilis,preys on,Tautoga onitis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Morone saxatilis,Urophycis regia,Subtidal,Subtidal,NA,NA,Morone saxatilis,eats,Urophycis regia,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:353,Actinopterygii | Perciformes | Moronidae | Morone | Morone saxatilis,NA,FBC:FB:SpecCode:1883,Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
Morone saxatilis,Urophycis regia,Subtidal,Subtidal,226,NA,Morone saxatilis,preys on,Urophycis regia,Chesapeake bay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus,Amphipoda,Subtidal,Both,NA,NA,Myoxocephalus scorpius,eats,Amphipoda,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:1158,Animalia | Arthropoda | Malacostraca | Amphipoda,NA,NA,NA,NA,NA
Myoxocephalus,Cancer borealis,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Cancer borealis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:4120,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,FBC:SLB:SpecCode:26783,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,NA,NA,NA,NA
Myoxocephalus,Cancer borealis,Subtidal,Subtidal,232,NA,Myoxocephalus octodecemspinosus,preys on,Cancer borealis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus,Cancer irroratus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Cancer irroratus,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:4120,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Myoxocephalus,Cancer irroratus,Subtidal,Subtidal,179,10.1002/tafs.10021,Myoxocephalus octodecemspinosus,preys on,Cancer irroratus,Northumerland Strait,NA,NA,1999-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus,Carcinus maenas,Subtidal,Both,NA,NA,Myoxocephalus scorpius,preys on,Carcinus maenas,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:128502,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Myoxocephalus,Homarus americanus,Subtidal,Subtidal,179,10.1002/tafs.10021,Myoxocephalus scorpius,preys on,Homarus americanus,Northumerland Strait,NA,NA,1999-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus,Idotea balthica,Subtidal,Intertidal,NA,NA,Myoxocephalus scorpius,eats,Idotea balthica,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,NA,NA,NA,NA
Myoxocephalus,Isopods,Subtidal,Intertidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Isopoda,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,ITIS:92120,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Isopoda,NA,NA,NA,NA,NA
Myoxocephalus,Myoxocephalus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eaten by,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Myoxocephalus,Myoxocephalus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Myoxocephalus,Myoxocephalus,Subtidal,Subtidal,NA,NA,Myoxocephalus scorpius,preyed upon by,Myoxocephalus scorpius,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Myoxocephalus,Myoxocephalus,Subtidal,Subtidal,197,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus,Myoxocephalus octodecemspinosus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eaten by,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Myoxocephalus,Myoxocephalus octodecemspinosus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Myoxocephalus,Myoxocephalus octodecemspinosus,Subtidal,Subtidal,197,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus,Myoxocephalus scorpius,Subtidal,Subtidal,NA,NA,Myoxocephalus scorpius,preyed upon by,Myoxocephalus scorpius,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Myoxocephalus,Myoxocephalus scorpius,Subtidal,Subtidal,NA,NA,Myoxocephalus scorpius,preys on,Myoxocephalus scorpius,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Myoxocephalus,Ophiopholis aculeata,Subtidal,Subtidal,NA,NA,Myoxocephalus scorpius,preys on,Ophiopholis aculeata,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,FBC:SLB:SpecCode:49064,Ophiuroidea | Ophiurida | Ophiactidae | Ophiopholis | Ophiopholis aculeata,NA,NA,NA,NA,NA
Myoxocephalus,Pagurus acadianus,Subtidal,Intertidal,204,10.1016/j.jembe.2014.09.009,Myoxocephalus octodecemspinosus,preys on,Pagurus acadianus,Closed Area II Georges Bank,NA,NA,2004-2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus,Pollachius virens,Subtidal,Subtidal,NA,NA,Myoxocephalus scorpius,eaten by,Pollachius virens,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
Myoxocephalus,Semibalanus balanoides,Subtidal,Intertidal,NA,NA,Myoxocephalus scorpius,eats,Semibalanus balanoides,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,FBC:SLB:SpecCode:32301,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,NA,NA,NA,NA
Myoxocephalus,Semibalanus balanoides,Subtidal,Intertidal,236,10.2307/5416,Myoxocephalus scorpius,preys on,Semibalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus,Tautogolabrus adspersus,Subtidal,Subtidal,179,10.1002/tafs.10021,Myoxocephalus scorpius,preys on,Tautogolabrus adspersus,Northumerland Strait,NA,NA,1999-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus,Urophycis regia,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eaten by,Urophycis regia,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:206060,Animalia | Chordata | Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Cancer borealis,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Cancer borealis,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:4120,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,FBC:SLB:SpecCode:26783,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Cancer borealis,Subtidal,Subtidal,232,NA,Myoxocephalus octodecemspinosus,preys on,Cancer borealis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Cancer irroratus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Cancer irroratus,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:4120,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,BioGoMx:Spp-59-0782,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Cancer irroratus,Subtidal,Subtidal,179,10.1002/tafs.10021,Myoxocephalus octodecemspinosus,preys on,Cancer irroratus,Northumerland Strait,NA,NA,1999-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Isopods,Subtidal,Intertidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Isopoda,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,ITIS:92120,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Isopoda,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Myoxocephalus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eaten by,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Myoxocephalus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Myoxocephalus,Subtidal,Subtidal,197,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Myoxocephalus octodecemspinosus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eaten by,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Myoxocephalus octodecemspinosus,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eats,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Myoxocephalus octodecemspinosus,Subtidal,Subtidal,197,10.3354/meps230001,Myoxocephalus octodecemspinosus,preys on,Myoxocephalus octodecemspinosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Pagurus acadianus,Subtidal,Intertidal,204,10.1016/j.jembe.2014.09.009,Myoxocephalus octodecemspinosus,preys on,Pagurus acadianus,Closed Area II Georges Bank,NA,NA,2004-2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus octodecemspinosus,Urophycis regia,Subtidal,Subtidal,NA,NA,Myoxocephalus octodecemspinosus,eaten by,Urophycis regia,NA,NA,NA,NA,NA,NA,EOL_V2:204298,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus octodecemspinosus,NA,EOL_V2:206060,Animalia | Chordata | Actinopterygii | Gadiformes | Phycidae | Urophycis | Urophycis regia,NA,NA,NA,NA,NA
Myoxocephalus scorpius,Amphipoda,Subtidal,Both,NA,NA,Myoxocephalus scorpius,eats,Amphipoda,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:1158,Animalia | Arthropoda | Malacostraca | Amphipoda,NA,NA,NA,NA,NA
Myoxocephalus scorpius,Cancer irroratus,Subtidal,Subtidal,179,10.1002/tafs.10021,Myoxocephalus scorpius,preys on,Cancer irroratus,Northumerland Strait,NA,NA,1999-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus scorpius,Carcinus maenas,Subtidal,Both,NA,NA,Myoxocephalus scorpius,preys on,Carcinus maenas,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:128502,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Myoxocephalus scorpius,Homarus americanus,Subtidal,Subtidal,179,10.1002/tafs.10021,Myoxocephalus scorpius,preys on,Homarus americanus,Northumerland Strait,NA,NA,1999-2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myoxocephalus scorpius,Idotea balthica,Subtidal,Intertidal,NA,NA,Myoxocephalus scorpius,eats,Idotea balthica,NA,NA,NA,NA,NA,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,EOL_V2:343405,Animalia | Arthropoda | Malacostraca | Isopoda | Idoteidae | Idotea | Idotea balthica,NA,NA,NA,NA,NA
Myoxocephalus scorpius,Isopods,Subtidal,Intertidal,NA,NA,Myoxocephalus scorpius,eats,Isopoda,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:1329,Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,ITIS:92120,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Isopoda,NA,NA,NA,NA,NA
