sourceTaxonName2,targetTaxonName2,sourceTaxon_zone,targetTaxon_zone,interactionTypeName,Paper ID,Reference DOI,sourceTaxonName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes,source_taxon_external_id,source_taxon_path,source_specimen_life_stage,target_taxon_external_id,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
Nucella lapillus,Ulva lactuca,Intertidal,Intertidal,eats,NA,NA,Nucella lapillus,Ulva lactuca,NA,NA,NA,NA,NA,NA,EOL:502990,Animalia | Mollusca | Gastropoda | Neogastropoda | Muricoidea | Muricidae | Nucella | Nucella lapillus,NA,GBIF:5273309,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulva | Ulva lactuca,NA,NA,NA,NA,NA
Ostrea edulis,Crepidula fornicata,Both,Both,preys on,878,10.1016/j.jembe.2004.01.004,Ostrea edulis,Crepidula fornicata,"Bay of Cancale, France",48.6895528,-1.9298524,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pachycerianthus borealis,Placopecten magellanicus,Subtidal,Subtidal,preys on,124,10.1016/0022-0981(90)90026-9,Cerianthus borealis,Placopecten magellanicus,Western Gulf of Maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pholis gunnellus,Amphipoda,Subtidal,Both,eats,NA,NA,Pholis gunnellus,Amphipoda,NA,NA,NA,NA,NA,NA,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL_V2:1158,Animalia | Arthropoda | Malacostraca | Amphipoda,NA,NA,NA,NA,NA
Pholis gunnellus,Carcinus maenas,Subtidal,Both,preys on,NA,NA,Pholis gunnellus,Carcinus maenas,NA,NA,NA,NA,NA,NA,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL_V2:128502,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Pholis gunnellus,Littorina littorea,Subtidal,Intertidal,preys on,NA,NA,Pholis gunnellus,Littorina littorea,NA,NA,NA,NA,NA,NA,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL:619396,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea,NA,NA,NA,NA,NA
Pholis gunnellus,Littorina obtusata,Subtidal,Intertidal,preys on,NA,NA,Pholis gunnellus,Littorina obtusata,NA,NA,NA,NA,NA,NA,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL:619397,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina obtusata,NA,NA,NA,NA,NA
Pholis gunnellus,Littorina saxatilis,Subtidal,Intertidal,preys on,NA,NA,Pholis gunnellus,Littorina saxatilis,NA,NA,NA,NA,NA,NA,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL:619401,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina saxatilis,NA,NA,NA,NA,NA
Pholis gunnellus,Mytilus edulis,Subtidal,Both,eats,NA,NA,Pholis gunnellus,Mytilus edulis,NA,NA,NA,NA,NA,NA,EOL_V2:212353,Animalia | Chordata | Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,EOL_V2:449959,Animalia | Mollusca | Bivalvia | Mytiloida | Mytiloidea | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
Pholis gunnellus,Mytilus edulis,Subtidal,Both,preys on,237,10.2307/3546201,Pholis gunnellus,Mytilus edulis,Aberdeenshire UK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pholis gunnellus,Semibalanus balanoides,Subtidal,Intertidal,preys on,237,10.2307/3546201,Pholis gunnellus,Semibalanus balanoides,Aberdeenshire UK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Amphipoda,Subtidal,Both,eats,NA,NA,Pollachius virens,Amphipoda,NA,NA,NA,NA,NA,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:1158,Animalia | Arthropoda | Malacostraca | Amphipoda,NA,NA,NA,NA,NA
Pollachius virens,Amphipoda,Subtidal,Both,preys on,2054,NA,Pollachius virens,Amphipoda,Nova Scotia to Virginia,NA,NA,1969- 1972,"Langton, R. W., & Bowman, R. E. (1980). Food of Fifteen Northwest Atlantic Gadiform Fishes. Department of Commerce, National Oceanic and Atmospheric Administration, National Marine Fisheries Service.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Anomia simplex,Subtidal,Both,preys on,485,NA,Anomia simplex,Pollachius virens,Gulf of Maine,44.196802,-68.935526,2006-2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Buccinum undatum,Subtidal,Subtidal,eats,NA,NA,Pollachius virens,Buccinum undatum,NA,NA,NA,NA,NA,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:595071,Animalia | Mollusca | Gastropoda | Neogastropoda | Buccinoidea | Buccinidae | Buccinum | Buccinum undatum,NA,NA,NA,NA,NA
Pollachius virens,Buccinum undatum,Subtidal,Subtidal,preys on,261,NA,Pollachius virens,Buccinum undatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Carcinus maenas,Subtidal,Both,preys on,NA,NA,Pollachius virens,Carcinus maenas,NA,NA,NA,NA,NA,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:128502,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
Pollachius virens,Hiatella arctica,Subtidal,Intertidal,preys on,182,NA,Hiatella arctica,Pollachius virens,"NA",NA,NA,NA,NA,mentioned in passing (with reference to another paper),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Homarus americanus,Subtidal,Subtidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Pollachius virens,Homarus americanus,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Isopods,Subtidal,Intertidal,eats,NA,NA,Pollachius virens,Isopoda,NA,NA,NA,NA,NA,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,ITIS:92120,Animalia | Bilateria | Protostomia | Ecdysozoa | Arthropoda | Crustacea | Malacostraca | Eumalacostraca | Peracarida | Isopoda,NA,NA,NA,NA,NA
Pollachius virens,Lacuna vincta,Subtidal,Intertidal,eats,NA,NA,Pollachius virens,Lacuna vincta,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:1343,Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL:619379,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
Pollachius virens,Lacuna vincta,Subtidal,Intertidal,preys on,262,10.1111/j.1095-8649.1994.tb01080.x,Pollachius virens,Lacuna vincta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Littorina littorea,Subtidal,Intertidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Pollachius virens,Littorina littorea,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Myoxocephalus,Subtidal,Subtidal,eats,NA,NA,Pollachius virens,Myoxocephalus scorpius,NA,NA,NA,NA,NA,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Pollachius virens,Myoxocephalus,Subtidal,Subtidal,preys on,251,NA,Pollachius virens,Myoxocephalus scorpius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Myoxocephalus scorpius,Subtidal,Subtidal,eats,NA,NA,Pollachius virens,Myoxocephalus scorpius,NA,NA,NA,NA,NA,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:207351,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cottidae | Myoxocephalus | Myoxocephalus scorpius,NA,NA,NA,NA,NA
Pollachius virens,Myoxocephalus scorpius,Subtidal,Subtidal,preys on,251,NA,Pollachius virens,Myoxocephalus scorpius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Mytilus edulis,Subtidal,Both,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Pollachius virens,Mytilus edulis,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Obelia,Subtidal,Subtidal,eats,NA,NA,Pollachius virens,Obelia geniculata,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:1343,Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:203229,Animalia | Cnidaria | Hydrozoa | Leptothecata | Campanulariidae | Obelia | Obelia geniculata,NA,NA,NA,NA,NA
Pollachius virens,Obelia,Subtidal,Subtidal,preys on,262,10.1111/j.1095-8649.1994.tb01080.x,Pollachius virens,Obelia geniculata,scottish sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Pholis gunnellus,Subtidal,Subtidal,preys on,NA,NA,Pholis gunnellus,Pollachius virens,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:3804,Actinopterygii | Perciformes | Pholidae | Pholis | Pholis gunnellus,NA,FBC:FB:SpecCode:1343,Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
Pollachius virens,Pollachius virens,Subtidal,Subtidal,eats,NA,NA,Pollachius virens,Pollachius virens,NA,NA,NA,NA,NA,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,EOL_V2:994633,Animalia | Chordata | Actinopterygii | Gadiformes | Gadidae | Pollachius | Pollachius virens,NA,NA,NA,NA,NA
Pollachius virens,Pollachius virens,Subtidal,Subtidal,preys on,257,10.1002/iroh.19610460311,Pollachius virens,Pollachius virens,barents sea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Semibalanus balanoides,Subtidal,Intertidal,preys on,236,10.2307/5416,Pollachius virens,Semibalanus balanoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pollachius virens,Ulvaria,Subtidal,Subtidal,preys on,2386,https://www.proquest.com/docview/224151108?pq-origsite=gscholar&fromopenview=true,Pollachius virens,Ulvaria subbifurcata,"Pemaquid Point, Maine",43.83121033,-69.51379033,August 1984 - October 2134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Amphipoda,Subtidal,Both,eats,NA,NA,Pseudopleuronectes americanus,Amphipoda,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:524,Actinopterygii | Pleuronectiformes | Pleuronectidae | Pseudopleuronectes | Pseudopleuronectes americanus,NA,EOL_V2:1158,Animalia | Arthropoda | Malacostraca | Amphipoda,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Botryllus schlosseri,Subtidal,Subtidal,preys on,167,NA,Pseudopleuronectes americanus,Botryllus schlosseri,Great Bay Estuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Cancer irroratus,Subtidal,Subtidal,eats,NA,NA,Pseudopleuronectes americanus,Cancer irroratus,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:524,Actinopterygii | Pleuronectiformes | Pleuronectidae | Pseudopleuronectes | Pseudopleuronectes americanus,NA,FBC:SLB:SpecCode:26784,Malacostraca | Decapoda | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Cancer irroratus,Subtidal,Subtidal,preys on,NA,NA,Pseudopleuronectes americanus,Cancer irroratus,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:524,Actinopterygii | Pleuronectiformes | Pleuronectidae | Pseudopleuronectes | Pseudopleuronectes americanus,NA,FBC:SLB:SpecCode:26784,Malacostraca | Decapoda | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Echinarachnius parma,Subtidal,Subtidal,eats,NA,NA,Pseudopleuronectes americanus,Echinarachnius parma,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:524,Actinopterygii | Pleuronectiformes | Pleuronectidae | Pseudopleuronectes | Pseudopleuronectes americanus,NA,WORMS:158062,Biota | Animalia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Irregularia | Neognathostomata | Clypeasteroida | Scutellina | Scutelliformes | Echinarachniidae | Echinarachnius | Echinarachnius parma,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Hiatella arctica,Subtidal,Intertidal,preys on,220,10.2307/2937130,Hiatella arctica,Pseudopleuronectes americanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Homarus americanus,Subtidal,Subtidal,preys on,2072,NA,Homarus americanus,Pseudopleuronectes americanus,NA,NA,NA,NA,"Boudreau, S., & Worm, B. (2010). Top-down control of lobster in the Gulf of Maine: Insights from local ecological knowledge and research surveys. Marine Ecology Progress Series, 403, 181–191. https://doi.org/10.3354/meps08473",time/location of diet data not specified; diet data came from a variety of government databases,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Isopods,Subtidal,Intertidal,eats,NA,NA,Pseudopleuronectes americanus,Isopoda,NA,NA,NA,NA,NA,NA,FBC:FB:SpecCode:524,Actinopterygii | Pleuronectiformes | Pleuronectidae | Pseudopleuronectes | Pseudopleuronectes americanus,NA,EOL:7230,Animalia | Arthropoda | Malacostraca | Isopoda,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Lacuna vincta,Subtidal,Intertidal,preys on,110,NA,Lacuna vincta,Pseudopleuronectes americanus,"Conception Bay, Newfoundland",47.51216069,-53.03269338,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Littorina littorea,Subtidal,Intertidal,preys on,167,NA,Pseudopleuronectes americanus,Littorina littorea,Great Bay Estuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Mytilus edulis,Subtidal,Both,preys on,2381,https://www.proquest.com/docview/303488469?pq-origsite=gscholar&fromopenview=true,Pseudopleuronectes americanus,Mytilus edulis,"Pemaquid Point, Maine",43.836481,-69.518187,June 1985 to October 1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Nucella lapillus,Subtidal,Intertidal,preys on,609,NA,Nucella lapillus,Pseudopleuronectes americanus,"Conception Bay, Newfoundland, Canada",47.5956763,-53.2936441,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Ophiopholis aculeata,Subtidal,Subtidal,preys on,2381,https://www.proquest.com/docview/303488469?pq-origsite=gscholar&fromopenview=true,Pseudopleuronectes americanus,Ophiopholis aculeata,"Pemaquid Point, Maine",43.836481,-69.518187,June 1985 to October 1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Palmaria palmata,Subtidal,Subtidal,preys on,766,NA,Palmaria palmata,Pseudopleuronectes americanus,"Cape Cod, MA to York, ME",42.489796,-70.368838,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Strongylocentrotus droebachiensis,Subtidal,Both,preys on,2381,https://www.proquest.com/docview/303488469?pq-origsite=gscholar&fromopenview=true,Pseudopleuronectes americanus,Strongylocentrotus droebachiensis,"Pemaquid Point, Maine",43.836481,-69.518187,June 1985 to October 1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Tectura testinalis,Subtidal,Intertidal,preys on,2381,https://www.proquest.com/docview/303488469?pq-origsite=gscholar&fromopenview=true,Pseudopleuronectes americanus,Testudinalia testudinalis,"Pemaquid Point, Maine",43.836481,-69.518187,June 1985 to October 1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudopleuronectes americanus,Testudinalia testudinalis,Subtidal,Both,preys on,2381,https://www.proquest.com/docview/303488469?pq-origsite=gscholar&fromopenview=true,Pseudopleuronectes americanus,Testudinalia testudinalis,"Pemaquid Point, Maine",43.836481,-69.518187,June 1985 to October 1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Acrosiphonia,Both,Intertidal,eats,NA,NA,Strongylocentrotus droebachiensis,Acrosiphonia,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:2645300,Plantae | Chlorophyta | Ulvophyceae | Ulotrichales | Ulotrichaceae | Acrosiphonia,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Agarum clathratum,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Agarum clathratum,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:2661536,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Costariaceae | Agarum | Agarum clathratum,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Agarum clathratum,Both,Subtidal,preys on,NA,10.3354/meps07746,Strongylocentrotus droebachiensis,Agarum clathratum,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Alaria esculenta,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Alaria esculenta,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,WD:Q967622,| Alaria esculenta,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Alaria esculenta,Both,Subtidal,preys on,184,10.1038/srep21179,Strongylocentrotus droebachiensis,Alaria esculenta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Aplidium pallidum,Both,Subtidal,preys on,40,ISBN 10: 0340370114,Aplidium pallidum,Strongylocentrotus droebachiensis,New England,NA,NA,NA,ISBN 10: 0340370114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Ascophyllum nodosum,Both,Both,preys on,54,10.1007/BF00396982,Ascophyllum nodosum,Strongylocentrotus droebachiensis,Maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Boltenia ovifera,Both,Subtidal,preys on,64,10.1007/s00227-014-2425-7,Boltenia ovifera,Strongylocentrotus droebachiensis,"Halifax, Nova Scotia",44.45777778,-63.53305556,November 2011,NA,incidental when grazing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Chondrus crispus,Both,Both,preys on,54,10.1007/BF00396982,Strongylocentrotus droebachiensis,Chondrus crispus,Maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Chordaria flagelliformis,Both,Intertidal,eats,NA,NA,Strongylocentrotus droebachiensis,Chordaria flagelliformis,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:113609,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Clathromorphum circumscriptum,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Clathromorphum circumscriptum,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:8767970,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Codium fragile,Both,Both,preys on,130,10.1007/s00227-007-0795-9,Codium fragile,Strongylocentrotus droebachiensis,Nova Scotia,44.46666667,-63.91666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Corallina officinalis,Both,Both,eats,NA,NA,Strongylocentrotus droebachiensis,Corallina officinalis,NA,NA,NA,NA,NA,NA,FBC:SLB:SpecCode:50007,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:113506,Florideophyceae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Corallina officinalis,Both,Both,preys on,54,10.1007/BF00396982,Strongylocentrotus droebachiensis,Corallina officinalis,Maine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Cucumaria frondosa,Both,Subtidal,preys on,157,NA,Cucumaria frondosa,Strongylocentrotus droebachiensis,NA,NA,NA,NA,NA,larval C frondosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia aculeata,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Desmarestia aculeata,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:118219,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia aculeata,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia aculeata,Both,Subtidal,preys on,10,10.1371/journal.pone.0098204,Desmarestia aculeata,Strongylocentrotus droebachiensis,"Bread and Cheese Cove, Newfoundland",47.30972222,-52.79166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia viridis,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Desmarestia viridis,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,GBIF:5423348,Chromista | Ochrophyta | Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Desmarestia viridis,Both,Subtidal,preys on,184,10.1038/srep21179,Strongylocentrotus droebachiensis,Desmarestia viridis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Didemnum albidum,Both,Subtidal,preys on,167,NA,Didemnum albidum,Strongylocentrotus droebachiensis,Great Bay Estuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Didemnum vexillum,Both,Subtidal,preys on,167,NA,Didemnum vexillum,Strongylocentrotus droebachiensis,Great Bay Estuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Diplosoma listerianum,Both,Subtidal,preys on,167,NA,Strongylocentrotus droebachiensis,Diplosoma listerianum,Great Bay Estuary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Echinarachnius parma,Both,Subtidal,eats,NA,NA,Strongylocentrotus droebachiensis,Echinarachnius parma,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:158016,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Gnathostomata | Clypeasteroida | Scutellina | Echinarachniidae | Echinarachnius | Echinarachnius parma,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Echinarachnius parma,Both,Subtidal,preys on,184,10.1038/srep21179,Strongylocentrotus droebachiensis,Echinarachnius parma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Fucus,Both,Intertidal,eats,NA,NA,Strongylocentrotus droebachiensis,Fucus,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,EOL:9836,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Fucus,Both,Intertidal,preys on,NA,NA,Strongylocentrotus droebachiensis,Fucus,NA,NA,NA,NA,NA,NA,ITIS:157969,Animalia | Bilateria | Deuterostomia | Echinodermata | Echinozoa | Echinoidea | Euechinoidea | Echinacea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,ITIS:11334,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
Strongylocentrotus droebachiensis,Fucus distichus,Both,Intertidal,eats,NA,NA,Strongylocentrotus droebachiensis,Fucus distichus,NA,NA,NA,NA,NA,NA,EOL:599668,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,FBC:SLB:SpecCode:119259,Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus distichus,NA,NA,NA,NA,NA
